sub,source,target,fold,test_acc,train_acc
2,['10'],['1'],1,0.9726190476190476,0.9836309523809523
2,['10'],['1'],2,0.9743197278911565,0.982780612244898
2,['10'],['1'],3,0.9744897959183674,0.9821428571428571
2,['10'],['1'],4,0.9726190476190476,0.9825680272108843
3,['10'],['1'],0,0.9517006802721089,0.9761904761904762
3,['10'],['1'],1,0.9525510204081633,0.9713010204081632
3,['10'],['1'],2,0.9511904761904761,0.9740646258503401
3,['10'],['1'],3,0.9542517006802721,0.970875850340136
3,['10'],['1'],4,0.9482993197278912,0.970875850340136
4,['10'],['1'],0,0.8177951684246342,0.9630102040816326
4,['10'],['1'],1,0.8315753657706703,0.9613095238095238
4,['10'],['1'],2,0.8298741068390609,0.9600340136054422
4,['10'],['1'],3,0.8358285130996937,0.9638605442176871
4,['10'],['1'],4,0.8232391970057843,0.9583333333333334
5,['10'],['1'],0,0.8698979591836735,0.9285714285714286
5,['10'],['1'],1,0.8379251700680272,0.9328231292517006
5,['10'],['1'],2,0.8625850340136054,0.9340986394557823
5,['10'],['1'],3,0.8664965986394558,0.9309098639455783
5,['10'],['1'],4,0.8210884353741497,0.9332482993197279
6,['10'],['1'],0,0.8933854786600918,0.9670493197278912
6,['10'],['1'],1,0.9068185682707023,0.9653486394557823
6,['10'],['1'],2,0.8906648529161707,0.9619472789115646
6,['10'],['1'],3,0.8940656350960721,0.9674744897959183
6,['10'],['1'],4,0.8947457915320524,0.9644982993197279
7,['10'],['1'],0,0.891174970243156,0.9598214285714286
7,['10'],['1'],1,0.8818228192484271,0.9649234693877551
7,['10'],['1'],2,0.8867539534092841,0.9598214285714286
7,['10'],['1'],3,0.8852236014283286,0.9627976190476191
7,['10'],['1'],4,0.8833531712293827,0.9566326530612245
8,['10'],['1'],0,0.8988095238095238,0.9955357142857143
8,['10'],['1'],1,0.9137755102040817,0.9957482993197279
8,['10'],['1'],2,0.9180272108843538,0.9961734693877551
8,['10'],['1'],3,0.9198979591836735,0.9972363945578231
8,['10'],['1'],4,0.8964285714285715,0.9959608843537415
1,['10'],['3'],0,0.9437074829931973,0.9768331562167907
1,['10'],['3'],1,0.9566326530612245,0.9757704569606801
1,['10'],['3'],2,0.9447278911564626,0.9730074388947928
1,['10'],['3'],3,0.9472789115646258,0.9764080765143465
1,['10'],['3'],4,0.9513605442176871,0.9702380952380952
2,['10'],['3'],0,0.9848639455782313,0.9819302721088435
2,['10'],['3'],1,0.9826530612244898,0.9836309523809523
2,['10'],['3'],2,0.986734693877551,0.982780612244898
2,['10'],['3'],3,0.983843537414966,0.9821428571428571
2,['10'],['3'],4,0.9799319727891157,0.9825680272108843
3,['10'],['3'],0,0.9377551020408164,0.9761904761904762
3,['10'],['3'],1,0.9421768707482994,0.9713010204081632
3,['10'],['3'],2,0.9459183673469388,0.9740646258503401
3,['10'],['3'],3,0.9435374149659864,0.970875850340136
3,['10'],['3'],4,0.936734693877551,0.970875850340136
4,['10'],['3'],0,0.8183982315932664,0.9630102040816326
4,['10'],['3'],1,0.8299608910049311,0.9613095238095238
4,['10'],['3'],2,0.8151674885223601,0.9600340136054422
4,['10'],['3'],3,0.8284305390239756,0.9638605442176871
4,['10'],['3'],4,0.7971433429688829,0.9583333333333334
5,['10'],['3'],0,0.905952380952381,0.9285714285714286
5,['10'],['3'],1,0.8869047619047619,0.9328231292517006
5,['10'],['3'],2,0.9001700680272109,0.9340986394557823
5,['10'],['3'],3,0.9025510204081633,0.9309098639455783
5,['10'],['3'],4,0.8855442176870748,0.9332482993197279
6,['10'],['3'],0,0.9215986394557824,0.9670493197278912
6,['10'],['3'],1,0.9193877551020408,0.9653486394557823
6,['10'],['3'],2,0.9253401360544218,0.9619472789115646
6,['10'],['3'],3,0.9261904761904762,0.9674744897959183
6,['10'],['3'],4,0.9326530612244898,0.9644982993197279
7,['10'],['3'],0,0.8976364563849686,0.9598214285714286
7,['10'],['3'],1,0.8893045400442102,0.9649234693877551
7,['10'],['3'],2,0.886243836082299,0.9598214285714286
7,['10'],['3'],3,0.8989967692569291,0.9627976190476191
7,['10'],['3'],4,0.8884543444992348,0.9566326530612245
8,['10'],['3'],0,0.8816326530612245,0.9955357142857143
8,['10'],['3'],1,0.888265306122449,0.9957482993197279
8,['10'],['3'],2,0.8789115646258503,0.9961734693877551
8,['10'],['3'],3,0.8925170068027211,0.9972363945578231
8,['10'],['3'],4,0.8812925170068027,0.9959608843537415
1,['10'],['10'],0,0.967687074829932,0.9768331562167907
1,['10'],['10'],1,0.9625850340136054,0.9757704569606801
1,['10'],['10'],2,0.9736394557823129,0.9730074388947928
1,['10'],['10'],3,0.9693877551020408,0.9764080765143465
1,['10'],['10'],4,0.983857264231096,0.9702380952380952
2,['10'],['10'],0,0.9549319727891157,0.9819302721088435
2,['10'],['10'],1,0.9770408163265306,0.9836309523809523
2,['10'],['10'],2,0.9736394557823129,0.982780612244898
2,['10'],['10'],3,0.9846938775510204,0.9821428571428571
2,['10'],['10'],4,0.9855442176870748,0.9825680272108843
3,['10'],['10'],0,0.9600340136054422,0.9761904761904762
3,['10'],['10'],1,0.9693877551020408,0.9713010204081632
3,['10'],['10'],2,0.9651360544217688,0.9740646258503401
3,['10'],['10'],3,0.9702380952380952,0.970875850340136
3,['10'],['10'],4,0.9727891156462585,0.970875850340136
4,['10'],['10'],0,0.9124149659863946,0.9630102040816326
4,['10'],['10'],1,0.951530612244898,0.9613095238095238
4,['10'],['10'],2,0.9566326530612245,0.9600340136054422
4,['10'],['10'],3,0.9498299319727891,0.9638605442176871
4,['10'],['10'],4,0.9736394557823129,0.9583333333333334
5,['10'],['10'],0,0.9345238095238095,0.9285714285714286
5,['10'],['10'],1,0.9251700680272109,0.9328231292517006
5,['10'],['10'],2,0.9124149659863946,0.9340986394557823
5,['10'],['10'],3,0.9302721088435374,0.9309098639455783
5,['10'],['10'],4,0.9124149659863946,0.9332482993197279
6,['10'],['10'],0,0.9591836734693877,0.9670493197278912
6,['10'],['10'],1,0.9608843537414966,0.9653486394557823
6,['10'],['10'],2,0.9727891156462585,0.9619472789115646
6,['10'],['10'],3,0.9481292517006803,0.9674744897959183
6,['10'],['10'],4,0.967687074829932,0.9644982993197279
7,['10'],['10'],0,0.9634353741496599,0.9598214285714286
7,['10'],['10'],1,0.9404761904761905,0.9649234693877551
7,['10'],['10'],2,0.9498299319727891,0.9598214285714286
7,['10'],['10'],3,0.9175170068027211,0.9627976190476191
7,['10'],['10'],4,0.9591836734693877,0.9566326530612245
8,['10'],['10'],0,0.9974489795918368,0.9955357142857143
8,['10'],['10'],1,0.9914965986394558,0.9957482993197279
8,['10'],['10'],2,0.9957482993197279,0.9961734693877551
8,['10'],['10'],3,0.9863945578231292,0.9972363945578231
8,['10'],['10'],4,0.9965986394557823,0.9959608843537415
1,['10'],['7'],0,0.8738953093133922,0.9768331562167907
1,['10'],['7'],1,0.8997280761386812,0.9757704569606801
1,['10'],['7'],2,0.9026172671651937,0.9730074388947928
1,['10'],['7'],3,0.8981985044187627,0.9764080765143465
1,['10'],['7'],4,0.8890210740992522,0.9702380952380952
2,['10'],['7'],0,0.9494897959183674,0.9819302721088435
2,['10'],['7'],1,0.9668367346938775,0.9836309523809523
2,['10'],['7'],2,0.9715986394557823,0.982780612244898
2,['10'],['7'],3,0.970578231292517,0.9821428571428571
2,['10'],['7'],4,0.9670068027210884,0.9825680272108843
3,['10'],['7'],0,0.8540568123830583,0.9761904761904762
3,['10'],['7'],1,0.872597380506889,0.9713010204081632
3,['10'],['7'],2,0.882122810001701,0.9740646258503401
3,['10'],['7'],3,0.8756591257016499,0.970875850340136
3,['10'],['7'],4,0.8571185575778194,0.970875850340136
4,['10'],['7'],0,0.8255102040816327,0.9630102040816326
4,['10'],['7'],1,0.8311224489795919,0.9613095238095238
4,['10'],['7'],2,0.8598639455782313,0.9600340136054422
4,['10'],['7'],3,0.8454081632653061,0.9638605442176871
4,['10'],['7'],4,0.8479591836734693,0.9583333333333334
5,['10'],['7'],0,0.8656462585034014,0.9285714285714286
5,['10'],['7'],1,0.8789115646258503,0.9328231292517006
5,['10'],['7'],2,0.8767006802721088,0.9340986394557823
5,['10'],['7'],3,0.8590136054421769,0.9309098639455783
5,['10'],['7'],4,0.8421768707482993,0.9332482993197279
6,['10'],['7'],0,0.8772108843537415,0.9670493197278912
6,['10'],['7'],1,0.8697278911564625,0.9653486394557823
6,['10'],['7'],2,0.8603741496598639,0.9619472789115646
6,['10'],['7'],3,0.8692176870748299,0.9674744897959183
6,['10'],['7'],4,0.7537414965986394,0.9644982993197279
7,['10'],['7'],0,0.9051020408163265,0.9598214285714286
7,['10'],['7'],1,0.8972789115646258,0.9649234693877551
7,['10'],['7'],2,0.8954081632653061,0.9598214285714286
7,['10'],['7'],3,0.8989795918367347,0.9627976190476191
7,['10'],['7'],4,0.8586734693877551,0.9566326530612245
8,['10'],['7'],0,0.9482993197278912,0.9955357142857143
8,['10'],['7'],1,0.9654761904761905,0.9957482993197279
8,['10'],['7'],2,0.9547619047619048,0.9961734693877551
8,['10'],['7'],3,0.9494897959183674,0.9972363945578231
8,['10'],['7'],4,0.9549319727891157,0.9959608843537415
1,['10'],['9'],0,0.9534092841353511,0.9768331562167907
1,['10'],['9'],1,0.9387859207617752,0.9757704569606801
1,['10'],['9'],2,0.9486481890834892,0.9730074388947928
1,['10'],['9'],3,0.9561299098792723,0.9764080765143465
1,['10'],['9'],4,0.9426968202686618,0.9702380952380952
2,['10'],['9'],0,0.9746598639455782,0.9819302721088435
2,['10'],['9'],1,0.9801020408163266,0.9836309523809523
2,['10'],['9'],2,0.9829931972789115,0.982780612244898
2,['10'],['9'],3,0.9809523809523809,0.9821428571428571
2,['10'],['9'],4,0.9772108843537415,0.9825680272108843
3,['10'],['9'],0,0.8795918367346939,0.9761904761904762
3,['10'],['9'],1,0.8914965986394557,0.9713010204081632
3,['10'],['9'],2,0.8950680272108843,0.9740646258503401
3,['10'],['9'],3,0.8938775510204081,0.970875850340136
3,['10'],['9'],4,0.8697278911564625,0.970875850340136
4,['10'],['9'],0,0.8183673469387756,0.9630102040816326
4,['10'],['9'],1,0.8447278911564626,0.9613095238095238
4,['10'],['9'],2,0.8341836734693877,0.9600340136054422
4,['10'],['9'],3,0.8348639455782313,0.9638605442176871
4,['10'],['9'],4,0.83078231292517,0.9583333333333334
5,['10'],['9'],0,0.8957482993197279,0.9285714285714286
5,['10'],['9'],1,0.8717687074829932,0.9328231292517006
5,['10'],['9'],2,0.8852040816326531,0.9340986394557823
5,['10'],['9'],3,0.8945578231292517,0.9309098639455783
5,['10'],['9'],4,0.8852040816326531,0.9332482993197279
6,['10'],['9'],0,0.9549319727891157,0.9670493197278912
6,['10'],['9'],1,0.9336734693877551,0.9653486394557823
6,['10'],['9'],2,0.95,0.9619472789115646
6,['10'],['9'],3,0.9542517006802721,0.9674744897959183
6,['10'],['9'],4,0.9445578231292517,0.9644982993197279
7,['10'],['9'],0,0.9105442176870748,0.9598214285714286
7,['10'],['9'],1,0.9202380952380952,0.9649234693877551
7,['10'],['9'],2,0.9052721088435374,0.9598214285714286
7,['10'],['9'],3,0.9130952380952381,0.9627976190476191
7,['10'],['9'],4,0.9018707482993197,0.9566326530612245
8,['10'],['9'],0,0.8603741496598639,0.9955357142857143
8,['10'],['9'],1,0.8615646258503401,0.9957482993197279
8,['10'],['9'],2,0.860204081632653,0.9961734693877551
8,['10'],['9'],3,0.8722789115646259,0.9972363945578231
8,['10'],['9'],4,0.8551020408163266,0.9959608843537415
1,['7'],['1'],0,0.780952380952381,0.9806670915657532
1,['7'],['1'],1,0.770578231292517,0.9785471537807986
1,['7'],['1'],2,0.770578231292517,0.9817254568635784
1,['7'],['1'],3,0.7790816326530612,0.9783301465901848
1,['7'],['1'],4,0.7947278911564626,0.9779099405267629
2,['7'],['1'],0,0.9673469387755103,0.9936224489795918
2,['7'],['1'],1,0.9685374149659864,0.9906462585034014
2,['7'],['1'],2,0.9680272108843537,0.9906462585034014
2,['7'],['1'],3,0.9702380952380952,0.9910714285714286
2,['7'],['1'],4,0.9671768707482993,0.9902210884353742
3,['7'],['1'],0,0.8988095238095238,0.97086965766532
3,['7'],['1'],1,0.9074829931972789,0.9634275994046353
3,['7'],['1'],2,0.9049319727891156,0.9659791622368701
3,['7'],['1'],3,0.9049319727891156,0.967687074829932
3,['7'],['1'],4,0.9040816326530612,0.964065490112694
4,['7'],['1'],0,0.8533514800952705,0.9502551020408163
4,['7'],['1'],1,0.8584552568900987,0.9489795918367347
4,['7'],['1'],2,0.8363388907791766,0.9532312925170068
4,['7'],['1'],3,0.8394011568560735,0.9502551020408163
4,['7'],['1'],4,0.8470568220483158,0.9472789115646258
5,['7'],['1'],0,0.8678571428571429,0.9357993197278912
5,['7'],['1'],1,0.8511904761904762,0.9402636054421769
5,['7'],['1'],2,0.8860544217687075,0.9419642857142857
5,['7'],['1'],3,0.8804421768707483,0.9417517006802721
5,['7'],['1'],4,0.8671768707482993,0.9381377551020408
6,['7'],['1'],0,0.9610610440401293,0.9534438775510204
6,['7'],['1'],1,0.9600408093861588,0.9532312925170068
6,['7'],['1'],2,0.9569801054242476,0.9564200680272109
6,['7'],['1'],3,0.9540894405713314,0.9583333333333334
6,['7'],['1'],4,0.9542594796803264,0.9502551020408163
7,['7'],['1'],0,0.8267301479340248,0.9653486394557823
7,['7'],['1'],1,0.8401632375446353,0.9640731292517006
7,['7'],['1'],2,0.8291106954599557,0.9615221088435374
7,['7'],['1'],3,0.8671994558748513,0.9655612244897959
7,['7'],['1'],4,0.8724706682536983,0.9661989795918368
8,['7'],['1'],0,0.8438775510204082,0.9968112244897959
8,['7'],['1'],1,0.8384353741496599,0.9940476190476191
8,['7'],['1'],2,0.8460884353741497,0.9942602040816326
8,['7'],['1'],3,0.829421768707483,0.9938350340136054
8,['7'],['1'],4,0.842687074829932,0.9934098639455783
1,['7'],['3'],0,0.7261904761904762,0.9806670915657532
1,['7'],['3'],1,0.746938775510204,0.9785471537807986
1,['7'],['3'],2,0.7744897959183673,0.9817254568635784
1,['7'],['3'],3,0.7467687074829932,0.9783301465901848
1,['7'],['3'],4,0.7183673469387755,0.9779099405267629
2,['7'],['3'],0,0.9687074829931973,0.9936224489795918
2,['7'],['3'],1,0.9748299319727891,0.9906462585034014
2,['7'],['3'],2,0.9707482993197278,0.9906462585034014
2,['7'],['3'],3,0.9722789115646259,0.9910714285714286
2,['7'],['3'],4,0.9734693877551021,0.9902210884353742
3,['7'],['3'],0,0.91921768707483,0.97086965766532
3,['7'],['3'],1,0.9164965986394558,0.9634275994046353
3,['7'],['3'],2,0.8947278911564626,0.9659791622368701
3,['7'],['3'],3,0.898639455782313,0.967687074829932
3,['7'],['3'],4,0.9107142857142857,0.964065490112694
4,['7'],['3'],0,0.7495323924502636,0.9502551020408163
4,['7'],['3'],1,0.7275973473898997,0.9489795918367347
4,['7'],['3'],2,0.7439211018534263,0.9532312925170068
4,['7'],['3'],3,0.7177350790681857,0.9502551020408163
4,['7'],['3'],4,0.738139772147594,0.9472789115646258
5,['7'],['3'],0,0.9008503401360545,0.9357993197278912
5,['7'],['3'],1,0.9049319727891156,0.9402636054421769
5,['7'],['3'],2,0.9125850340136055,0.9419642857142857
5,['7'],['3'],3,0.9037414965986394,0.9417517006802721
5,['7'],['3'],4,0.9113945578231293,0.9381377551020408
6,['7'],['3'],0,0.9119047619047619,0.9534438775510204
6,['7'],['3'],1,0.8831632653061224,0.9532312925170068
6,['7'],['3'],2,0.8782312925170068,0.9564200680272109
6,['7'],['3'],3,0.8802721088435375,0.9583333333333334
6,['7'],['3'],4,0.8722789115646259,0.9502551020408163
7,['7'],['3'],0,0.7573541914640367,0.9653486394557823
7,['7'],['3'],1,0.7910219350450604,0.9640731292517006
7,['7'],['3'],2,0.7687468117667063,0.9615221088435374
7,['7'],['3'],3,0.8059853766366264,0.9655612244897959
7,['7'],['3'],4,0.8204387009012073,0.9661989795918368
8,['7'],['3'],0,0.8629251700680272,0.9968112244897959
8,['7'],['3'],1,0.9061224489795918,0.9940476190476191
8,['7'],['3'],2,0.8850340136054422,0.9942602040816326
8,['7'],['3'],3,0.8700680272108844,0.9938350340136054
8,['7'],['3'],4,0.8967687074829932,0.9934098639455783
1,['7'],['10'],0,0.7510627444312192,0.9806670915657532
1,['7'],['10'],1,0.743070906308451,0.9785471537807986
1,['7'],['10'],2,0.7794592756333957,0.9817254568635784
1,['7'],['10'],3,0.7576942696820269,0.9783301465901848
1,['7'],['10'],4,0.7379697330385989,0.9779099405267629
2,['7'],['10'],0,0.9698979591836735,0.9936224489795918
2,['7'],['10'],1,0.9710884353741497,0.9906462585034014
2,['7'],['10'],2,0.9697278911564626,0.9906462585034014
2,['7'],['10'],3,0.9717687074829932,0.9910714285714286
2,['7'],['10'],4,0.9700680272108844,0.9902210884353742
3,['7'],['10'],0,0.923469387755102,0.97086965766532
3,['7'],['10'],1,0.9348639455782313,0.9634275994046353
3,['7'],['10'],2,0.9239795918367347,0.9659791622368701
3,['7'],['10'],3,0.932312925170068,0.967687074829932
3,['7'],['10'],4,0.9301020408163265,0.964065490112694
4,['7'],['10'],0,0.8976190476190476,0.9502551020408163
4,['7'],['10'],1,0.8799319727891156,0.9489795918367347
4,['7'],['10'],2,0.8831632653061224,0.9532312925170068
4,['7'],['10'],3,0.8935374149659864,0.9502551020408163
4,['7'],['10'],4,0.8806122448979592,0.9472789115646258
5,['7'],['10'],0,0.9008503401360545,0.9357993197278912
5,['7'],['10'],1,0.8982993197278911,0.9402636054421769
5,['7'],['10'],2,0.9074829931972789,0.9419642857142857
5,['7'],['10'],3,0.9096938775510204,0.9417517006802721
5,['7'],['10'],4,0.9018707482993197,0.9381377551020408
6,['7'],['10'],0,0.8828231292517007,0.9534438775510204
6,['7'],['10'],1,0.873639455782313,0.9532312925170068
6,['7'],['10'],2,0.8654761904761905,0.9564200680272109
6,['7'],['10'],3,0.85578231292517,0.9583333333333334
6,['7'],['10'],4,0.861904761904762,0.9502551020408163
7,['7'],['10'],0,0.8896258503401361,0.9653486394557823
7,['7'],['10'],1,0.898469387755102,0.9640731292517006
7,['7'],['10'],2,0.8610544217687075,0.9615221088435374
7,['7'],['10'],3,0.8894557823129252,0.9655612244897959
7,['7'],['10'],4,0.9236394557823129,0.9661989795918368
8,['7'],['10'],0,0.9835034013605443,0.9968112244897959
8,['7'],['10'],1,0.9748299319727891,0.9940476190476191
8,['7'],['10'],2,0.967687074829932,0.9942602040816326
8,['7'],['10'],3,0.9613945578231292,0.9938350340136054
8,['7'],['10'],4,0.9622448979591837,0.9934098639455783
1,['7'],['7'],0,0.9762107051826678,0.9806670915657532
1,['7'],['7'],1,0.9761904761904762,0.9785471537807986
1,['7'],['7'],2,0.9617996604414262,0.9817254568635784
1,['7'],['7'],3,0.9821580288870009,0.9783301465901848
1,['7'],['7'],4,0.9872448979591837,0.9779099405267629
2,['7'],['7'],0,0.9787414965986394,0.9936224489795918
2,['7'],['7'],1,0.9897959183673469,0.9906462585034014
2,['7'],['7'],2,0.9821428571428571,0.9906462585034014
2,['7'],['7'],3,0.9906462585034014,0.9910714285714286
2,['7'],['7'],4,0.9906462585034014,0.9902210884353742
3,['7'],['7'],0,0.9328231292517006,0.97086965766532
3,['7'],['7'],1,0.9600340136054422,0.9634275994046353
3,['7'],['7'],2,0.95578231292517,0.9659791622368701
3,['7'],['7'],3,0.9421276595744681,0.967687074829932
3,['7'],['7'],4,0.9702380952380952,0.964065490112694
4,['7'],['7'],0,0.9438775510204082,0.9502551020408163
4,['7'],['7'],1,0.9464285714285714,0.9489795918367347
4,['7'],['7'],2,0.8962585034013606,0.9532312925170068
4,['7'],['7'],3,0.9277210884353742,0.9502551020408163
4,['7'],['7'],4,0.9226190476190477,0.9472789115646258
5,['7'],['7'],0,0.9540816326530612,0.9357993197278912
5,['7'],['7'],1,0.9302721088435374,0.9402636054421769
5,['7'],['7'],2,0.9285714285714286,0.9419642857142857
5,['7'],['7'],3,0.9226190476190477,0.9417517006802721
5,['7'],['7'],4,0.9319727891156463,0.9381377551020408
6,['7'],['7'],0,0.9498299319727891,0.9534438775510204
6,['7'],['7'],1,0.9379251700680272,0.9532312925170068
6,['7'],['7'],2,0.9489795918367347,0.9564200680272109
6,['7'],['7'],3,0.9328231292517006,0.9583333333333334
6,['7'],['7'],4,0.9753401360544217,0.9502551020408163
7,['7'],['7'],0,0.9591836734693877,0.9653486394557823
7,['7'],['7'],1,0.9693877551020408,0.9640731292517006
7,['7'],['7'],2,0.9625850340136054,0.9615221088435374
7,['7'],['7'],3,0.9481292517006803,0.9655612244897959
7,['7'],['7'],4,0.9430272108843537,0.9661989795918368
8,['7'],['7'],0,0.9549319727891157,0.9968112244897959
8,['7'],['7'],1,0.9940476190476191,0.9940476190476191
8,['7'],['7'],2,0.9863945578231292,0.9942602040816326
8,['7'],['7'],3,0.9931972789115646,0.9938350340136054
8,['7'],['7'],4,0.9931972789115646,0.9934098639455783
1,['7'],['9'],0,0.8231593266451284,0.9806670915657532
1,['7'],['9'],1,0.7962931474239074,0.9785471537807986
1,['7'],['9'],2,0.8085359632715524,0.9817254568635784
1,['7'],['9'],3,0.8214589355551777,0.9783301465901848
1,['7'],['9'],4,0.8374426118007141,0.9779099405267629
2,['7'],['9'],0,0.9530612244897959,0.9936224489795918
2,['7'],['9'],1,0.9581632653061225,0.9906462585034014
2,['7'],['9'],2,0.9474489795918367,0.9906462585034014
2,['7'],['9'],3,0.9508503401360544,0.9910714285714286
2,['7'],['9'],4,0.9624149659863945,0.9902210884353742
3,['7'],['9'],0,0.9209183673469388,0.97086965766532
3,['7'],['9'],1,0.9244897959183673,0.9634275994046353
3,['7'],['9'],2,0.9268707482993197,0.9659791622368701
3,['7'],['9'],3,0.9164965986394558,0.967687074829932
3,['7'],['9'],4,0.9445578231292517,0.964065490112694
4,['7'],['9'],0,0.866156462585034,0.9502551020408163
4,['7'],['9'],1,0.8380952380952381,0.9489795918367347
4,['7'],['9'],2,0.8363945578231292,0.9532312925170068
4,['7'],['9'],3,0.8304421768707483,0.9502551020408163
4,['7'],['9'],4,0.8600340136054422,0.9472789115646258
5,['7'],['9'],0,0.8673469387755102,0.9357993197278912
5,['7'],['9'],1,0.8731292517006802,0.9402636054421769
5,['7'],['9'],2,0.8777210884353741,0.9419642857142857
5,['7'],['9'],3,0.8585034013605443,0.9417517006802721
5,['7'],['9'],4,0.8857142857142857,0.9381377551020408
6,['7'],['9'],0,0.8965986394557823,0.9534438775510204
6,['7'],['9'],1,0.8651360544217687,0.9532312925170068
6,['7'],['9'],2,0.8579931972789115,0.9564200680272109
6,['7'],['9'],3,0.8600340136054422,0.9583333333333334
6,['7'],['9'],4,0.8671768707482993,0.9502551020408163
7,['7'],['9'],0,0.9210884353741496,0.9653486394557823
7,['7'],['9'],1,0.9229591836734694,0.9640731292517006
7,['7'],['9'],2,0.9260204081632653,0.9615221088435374
7,['7'],['9'],3,0.920578231292517,0.9655612244897959
7,['7'],['9'],4,0.9362244897959183,0.9661989795918368
8,['7'],['9'],0,0.8568027210884354,0.9968112244897959
8,['7'],['9'],1,0.860204081632653,0.9940476190476191
8,['7'],['9'],2,0.8738095238095238,0.9942602040816326
8,['7'],['9'],3,0.8721088435374149,0.9938350340136054
8,['7'],['9'],4,0.8612244897959184,0.9934098639455783
1,['9'],['1'],0,0.9603741496598639,0.9778958554729011
1,['9'],['1'],1,0.963265306122449,0.9774707757704569
1,['9'],['1'],2,0.9608843537414966,0.9802295918367347
1,['9'],['1'],3,0.964625850340136,0.9778958554729011
1,['9'],['1'],4,0.9651360544217688,0.9766206163655685
2,['9'],['1'],0,0.957312925170068,0.9883078231292517
2,['9'],['1'],1,0.9608843537414966,0.9853316326530612
2,['9'],['1'],2,0.9576530612244898,0.9883078231292517
2,['9'],['1'],3,0.9583333333333334,0.9866071428571429
2,['9'],['1'],4,0.9545918367346938,0.9889455782312925
3,['9'],['1'],0,0.8045918367346939,0.970875850340136
3,['9'],['1'],1,0.833843537414966,0.9723639455782312
3,['9'],['1'],2,0.8639455782312925,0.9689625850340136
3,['9'],['1'],3,0.8343537414965987,0.9753401360544217
3,['9'],['1'],4,0.8428571428571429,0.9691751700680272
4,['9'],['1'],0,0.879720993535216,0.9625850340136054
4,['9'],['1'],1,0.8832936372915958,0.9681122448979592
4,['9'],['1'],2,0.8754678462061926,0.9625850340136054
4,['9'],['1'],3,0.8778496087104457,0.9642857142857143
4,['9'],['1'],4,0.8892480435522286,0.9632227891156463
5,['9'],['1'],0,0.8481292517006803,0.9413265306122449
5,['9'],['1'],1,0.8636054421768707,0.9417517006802721
5,['9'],['1'],2,0.854421768707483,0.9404761904761905
5,['9'],['1'],3,0.8785714285714286,0.9381377551020408
5,['9'],['1'],4,0.867687074829932,0.9313350340136054
6,['9'],['1'],0,0.8398231593266451,0.9632227891156463
6,['9'],['1'],1,0.8656691038938956,0.9632227891156463
6,['9'],['1'],2,0.8886243836082299,0.9651360544217688
6,['9'],['1'],3,0.8957660261860227,0.9651360544217688
6,['9'],['1'],4,0.7714674375106274,0.9651360544217688
7,['9'],['1'],0,0.8850535623193334,0.9749149659863946
7,['9'],['1'],1,0.8654990647849006,0.9721513605442177
7,['9'],['1'],2,0.8855636796463187,0.9759778911564626
7,['9'],['1'],3,0.876721645978575,0.9721513605442177
7,['9'],['1'],4,0.8734909029076687,0.9706632653061225
8,['9'],['1'],0,0.8363945578231292,0.9970238095238095
8,['9'],['1'],1,0.8096938775510204,0.9953231292517006
8,['9'],['1'],2,0.8170068027210884,0.9965986394557823
8,['9'],['1'],3,0.8379251700680272,0.9970238095238095
8,['9'],['1'],4,0.8328231292517007,0.9970238095238095
1,['9'],['3'],0,0.9399659863945579,0.9778958554729011
1,['9'],['3'],1,0.947108843537415,0.9774707757704569
1,['9'],['3'],2,0.9129251700680272,0.9802295918367347
1,['9'],['3'],3,0.9477891156462585,0.9778958554729011
1,['9'],['3'],4,0.9384353741496598,0.9766206163655685
2,['9'],['3'],0,0.9877551020408163,0.9883078231292517
2,['9'],['3'],1,0.9877551020408163,0.9853316326530612
2,['9'],['3'],2,0.9880952380952381,0.9883078231292517
2,['9'],['3'],3,0.9874149659863946,0.9866071428571429
2,['9'],['3'],4,0.9874149659863946,0.9889455782312925
3,['9'],['3'],0,0.8962585034013606,0.970875850340136
3,['9'],['3'],1,0.8964285714285715,0.9723639455782312
3,['9'],['3'],2,0.9086734693877551,0.9689625850340136
3,['9'],['3'],3,0.8869047619047619,0.9753401360544217
3,['9'],['3'],4,0.8891156462585034,0.9691751700680272
4,['9'],['3'],0,0.8673694949838463,0.9625850340136054
4,['9'],['3'],1,0.884033327665363,0.9681122448979592
4,['9'],['3'],2,0.8950858697500426,0.9625850340136054
4,['9'],['3'],3,0.8881142662812447,0.9642857142857143
4,['9'],['3'],4,0.8757014113246047,0.9632227891156463
5,['9'],['3'],0,0.9158163265306123,0.9413265306122449
5,['9'],['3'],1,0.9164965986394558,0.9417517006802721
5,['9'],['3'],2,0.9141156462585034,0.9404761904761905
5,['9'],['3'],3,0.9178571428571428,0.9381377551020408
5,['9'],['3'],4,0.9149659863945578,0.9313350340136054
6,['9'],['3'],0,0.9489795918367347,0.9632227891156463
6,['9'],['3'],1,0.9421768707482994,0.9632227891156463
6,['9'],['3'],2,0.9465986394557823,0.9651360544217688
6,['9'],['3'],3,0.9302721088435374,0.9651360544217688
6,['9'],['3'],4,0.9248299319727891,0.9651360544217688
7,['9'],['3'],0,0.8282604999149804,0.9749149659863946
7,['9'],['3'],1,0.8182281924842714,0.9721513605442177
7,['9'],['3'],2,0.8194184662472369,0.9759778911564626
7,['9'],['3'],3,0.8170379187213059,0.9721513605442177
